Product ID,Brand Name,Product Name,Ingredients,Weight,Expiring Date,Certificate,Country,Price,Location of Product in Store
4b597f87-d8dc-4aba-ad35-3ac0576d2932,Blanchard-Cortez,radio,"['trial', 'indeed', 'last']",7,2023-12-19,CE,Reunion,86.53,4
485be040-3fd3-47f4-ac83-23bd70e9e955,"Copeland, Carroll and Pacheco",important,"['employee', 'rest', 'customer']",32,2023-12-20,KOSHER,Mauritania,76.8,9
42dfa5e2-7b8b-4e16-ad0d-515f9d74f583,Roth-Robles,above,"['there', 'value', 'story']",250,2023-12-14,ISO,Holy See (Vatican City State),58.51,8
c8f91ee1-76a7-4784-a87c-01eefc880d5b,"Terry, Norton and Williams",size,"['seem', 'world', 'baby']",923,2023-12-02,ISO,Marshall Islands,82.98,3
47966e34-ad1a-4672-9940-4cc9eb9c09a0,Miller-Kelly,production,"['memory', 'growth', 'pretty']",5,2023-12-09,CE,Liberia,78.37,3
f9ae6e66-638c-4b33-ad5a-16b442d0b170,Moore LLC,among,"['later', 'attorney', 'difference']",484,2023-11-30,VEGAN FRIENDLY,Bahrain,95.49,1
1c84e8a7-0e3a-4147-b1d6-e0c2eeb44391,Schwartz-Curtis,gas,"['choose', 'answer', 'inside']",239,2023-12-19,HALAL,Andorra,10.59,6
9deb72d1-e5cf-4215-8a6a-bd31d3272a76,Haynes PLC,hot,"['show', 'unit', 'reflect']",653,2023-11-30,FDA,Reunion,91.51,10
5696c036-aa54-446a-9b29-b02f1bc997d3,Castaneda Inc,performance,"['perhaps', 'remember', 'analysis']",261,2023-12-10,NON_GMO,Cameroon,18.29,10
f4125c60-89f9-43ac-aedc-3d7df02bf98e,White-Lindsey,table,"['maybe', 'animal', 'kind']",805,2023-12-24,HALAL,Australia,77.63,1
45ae911a-71cf-4ac5-9420-f5edfdf94b77,Nguyen LLC,maintain,"['activity', 'house', 'white']",280,2023-12-10,HALAL,Armenia,90.9,5
3554a1a1-949b-485e-a12e-bdcc048d5a61,Gonzales-Morris,those,"['try', 'laugh', 'music']",597,2023-12-22,FDA,Bosnia and Herzegovina,98.42,9
43d82bee-9053-4c01-ac3d-93fc3ea5e849,Bush-Gay,street,"['respond', 'life', 'century']",944,2023-12-04,KOSHER,Morocco,14,5
fea742d1-ac60-4229-bc45-beca3c7edd4a,"Davis, Romero and Cook",budget,"['teach', 'better', 'health']",858,2023-12-14,ISO,Slovenia,91.36,6
04416ce8-8759-48e8-b593-aa14c097ad42,Davis-Lucas,could,"['increase', 'executive', 'remember']",540,2023-12-09,ISO,Turkey,64.74,10
87648e72-754b-41b4-b636-4c4b5e86553a,Wells-Wright,however,"['along', 'dog', 'compare']",545,2023-11-29,NON_GMO,Mozambique,87.85,7
ad4df747-2ac9-4b5a-8f1a-4c673b7e2fcb,"Pope, Ho and Brown",friend,"['great', 'talk', 'military']",917,2023-12-24,VEGAN FRIENDLY,Venezuela,27.36,5
45f1fd50-96e8-4520-9101-1ceb23336bd2,Murray-Thompson,president,"['professional', 'moment', 'worry']",847,2023-12-14,NON_GMO,Marshall Islands,90.72,4
1ac800ed-092f-4fd4-b903-130d2a3e326a,Johnson-Barrera,doctor,"['reach', 'ten', 'in']",109,2023-12-15,HALAL,Yemen,55.62,8
93d7f5c1-0d74-4f0c-a77d-9965ba766f62,"Hardin, Gutierrez and Jordan",sport,"['amount', 'all', 'thousand']",895,2023-11-30,VEGAN FRIENDLY,Singapore,88.46,10
0a4fe6dc-13c2-4688-ad3b-3c855ac9a8eb,Vincent Inc,recognize,"['party', 'dark', 'oil']",557,2023-12-04,CE,Burkina Faso,3.37,4
d7933b35-61d7-4123-8d03-e3701d1f627f,"Key, Harrison and Byrd",but,"['sound', 'small', 'its']",302,2023-12-02,CE,France,51.24,7
c15f8f8a-76e9-44fe-825f-f8d347bb6f2c,Cook-Parsons,tax,"['act', 'front', 'again']",229,2023-11-29,FDA,Barbados,68.86,2
d582d82a-06f6-43ad-8d34-7b12904c9290,"Key, Cameron and Williams",both,"['apply', 'prevent', 'spend']",891,2023-12-24,CE,Turkey,95.23,9
d8a7047b-1b61-4c07-aa9e-32c289c48049,"Ellis, Atkins and Butler",answer,"['degree', 'soldier', 'consumer']",233,2023-12-16,FDA,Georgia,39.5,2
b1e2b5fe-5465-4921-921f-df781e79248d,"Chang, Cooper and Dunn",themselves,"['tough', 'attorney', 'culture']",983,2023-12-18,FDA,Grenada,50.72,1
c301f1f0-6f91-40ef-aa33-c3c145a5437a,Chapman-Hughes,send,"['offer', 'since', 'book']",367,2023-11-28,CE,Mauritania,14.41,2
941fde91-4b29-4042-b5f7-0deac6cfa44a,Barnes PLC,culture,"['president', 'claim', 'information']",69,2023-12-01,HALAL,Greece,78.13,3
13901fe8-20bd-4de8-a398-e923bd399caf,Bauer PLC,best,"['would', 'long', 'decision']",852,2023-12-18,VEGAN FRIENDLY,Myanmar,36.42,4
4120612a-ef33-4526-97e0-9da371ca52a6,Velazquez Ltd,style,"['value', 'cultural', 'senior']",763,2023-12-18,FDA,North Macedonia,5.35,8
0a9a7583-d6f4-457e-9a5d-f4c49fc20bcf,Aguilar-Howard,region,"['reduce', 'participant', 'theory']",582,2023-12-18,NON_GMO,Cook Islands,61.81,7
64fba3db-fb9b-4a51-b71d-6bb924d2c690,Bush and Sons,national,"['prepare', 'bed', 'subject']",797,2023-12-16,KOSHER,Guernsey,96.36,9
341cbaac-6ae2-4ff9-b16f-0e9b8aa66daa,Smith Group,meet,"['challenge', 'budget', 'improve']",465,2023-11-29,FDA,Maldives,93.32,2
05d24a09-5927-4a1b-99a2-b8817a04e926,Norman Ltd,rate,"['Mrs', 'up', 'paper']",845,2023-12-02,HALAL,Tuvalu,94.19,1
1f6fd309-e452-4540-94e6-2d326ca7e31e,Woods Ltd,your,"['travel', 'result', 'once']",501,2023-12-21,CE,Pakistan,96.51,10
e203866f-632a-49b3-9e90-0ef910fa374f,Schultz and Sons,power,"['man', 'under', 'lose']",75,2023-12-24,HALAL,Seychelles,64.49,4
ffc8ffad-822e-4f7b-932f-0f5109849e0b,Orozco LLC,hit,"['culture', 'bit', 'deep']",710,2023-12-18,VEGAN FRIENDLY,Hong Kong,8.96,10
f0bffbee-b7f1-4716-bba7-932198358c97,"Brown, Morales and Richards",Congress,"['throughout', 'such', 'case']",433,2023-12-15,HALAL,Romania,58.53,6
ab111ac9-a471-4c2e-a6f5-2cf64391e62d,"Conner, Bonilla and Davidson",picture,"['various', 'hit', 'mother']",935,2023-12-02,KOSHER,Oman,87.59,2
555deb36-5d63-4745-9004-fd3156283146,Brooks-Brewer,kid,"['order', 'join', 'as']",99,2023-12-12,CE,Moldova,87.44,7
0a9041eb-a772-4548-9726-dff6fadd847e,Walsh-Richardson,could,"['avoid', 'clearly', 'pressure']",964,2023-12-24,ISO,Rwanda,62.92,1
101adcd5-ccaa-48d1-8f65-b9c895d0d5d6,Diaz Inc,will,"['memory', 'indeed', 'very']",216,2023-12-13,VEGAN FRIENDLY,Bosnia and Herzegovina,87.54,10
35bb3607-4059-4c3f-8c71-990fbdb1487b,Hodges-Kennedy,eat,"['reach', 'eye', 'region']",911,2023-12-02,FDA,Lebanon,73.54,4
17092b8f-9ab5-417c-b79e-bf6d61a39fb5,Young-Rodriguez,understand,"['western', 'three', 'modern']",811,2023-12-10,HALAL,Chad,9.67,5
fcabe156-8f18-446a-8f1d-2c022c8c92ba,Clayton PLC,challenge,"['participant', 'allow', 'window']",329,2023-12-17,FDA,Montenegro,88.22,7
777e9fe7-f4d6-40a2-9e26-3c17f8063db9,Davis-King,police,"['security', 'letter', 'process']",550,2023-12-07,NON_GMO,Uzbekistan,3.3,3
02f7b71b-7950-48fb-bcd2-4f33187f8060,"Mendoza, Schneider and Reed",door,"['especially', 'matter', 'sometimes']",918,2023-12-22,HALAL,Iceland,22.43,4
5e703b02-4edf-4987-a95c-8f8699358edd,Weiss-Romero,bill,"['never', 'method', 'serious']",635,2023-12-10,ISO,Cambodia,78.69,9
bb188c37-487a-4b3f-962c-caf2c2ff7901,"Lambert, Christian and Berg",writer,"['difficult', 'physical', 'candidate']",932,2023-12-03,ISO,Honduras,21.93,4
f7279bc0-b5fb-4c28-946a-239bf3b5e20a,"Olson, Fisher and Collins",agreement,"['tend', 'why', 'religious']",95,2023-11-29,ISO,Rwanda,49.5,7
9c586d8b-e52e-4dd9-945e-12918865c29b,Poole PLC,painting,"['husband', 'fund', 'kitchen']",900,2023-11-27,KOSHER,Vanuatu,9.89,1
ac46a517-e535-4392-8d37-ecb5f1b83dfb,Frazier LLC,everything,"['technology', 'we', 'pretty']",357,2023-11-27,CE,Gambia,41.14,8
459551a9-8e3d-495e-991c-feaf5b47a096,Ryan-Holmes,course,"['maybe', 'voice', 'meet']",553,2023-12-07,NON_GMO,North Macedonia,78.76,7
5f110cc9-068b-4258-9366-1a0d4d148208,Adkins Ltd,away,"['me', 'bag', 'science']",754,2023-12-12,KOSHER,Puerto Rico,28.29,3
64dd433f-7cd7-4de2-b1d5-b47670bb0558,"Gray, Taylor and Singh",born,"['indicate', 'same', 'job']",342,2023-12-24,KOSHER,Venezuela,27.2,3
ae9990e5-6b9f-4c0a-b738-0d86d0f371eb,Jones LLC,strategy,"['away', 'interest', 'participant']",191,2023-12-10,ISO,Cote d'Ivoire,84.71,3
a3c19a15-7dda-4774-8f57-1dc24e24e9d4,Lawson Inc,cause,"['realize', 'size', 'key']",482,2023-11-28,ISO,Philippines,56.33,4
24fb1954-7238-4297-96b8-d514a7174f4e,Marks Group,mind,"['watch', 'also', 'check']",888,2023-11-28,NON_GMO,Gambia,8.3,7
c3e6b981-332f-4f73-a7a5-212ccf5ee127,Osborn-Hill,total,"['friend', 'industry', 'run']",75,2023-12-19,CE,Fiji,74.85,10
c6b741ef-0356-46ac-b5c0-45c16896e88f,"Hunter, Taylor and Douglas",speech,"['fact', 'population', 'southern']",615,2023-11-29,ISO,Mauritius,6.83,10
891d9f85-8534-4a33-b278-e9148954946d,Montgomery-Hernandez,role,"['degree', 'finally', 'report']",465,2023-12-15,ISO,Malaysia,52.37,9
ddcf2d9e-2e26-48e3-bc97-fdf792637e40,Harris-Watson,side,"['culture', 'memory', 'arm']",695,2023-11-27,FDA,Indonesia,23.17,3
a3c713a7-3098-453b-83f3-43d33832b64e,Bush-Wilson,great,"['must', 'manage', 'customer']",822,2023-12-19,FDA,Djibouti,24.86,10
9be73d33-0be5-4c70-9c09-9dcead46b3f1,Johnson-Fletcher,social,"['management', 'order', 'side']",995,2023-12-10,HALAL,Puerto Rico,7.92,7
3a3b8fb7-3c75-4ccd-b1ae-c7fa772d977d,Santos-Jackson,along,"['same', 'this', 'will']",408,2023-12-11,CE,Pakistan,2.19,8
8cd657de-b118-4186-94ba-40a8e207c8e4,Patton Inc,officer,"['myself', 'brother', 'truth']",469,2023-12-07,VEGAN FRIENDLY,Dominica,87.77,6
a3a58fa2-c1ab-4da0-ad3a-ffb9b1779e3f,Murphy-Scott,measure,"['simple', 'nice', 'front']",998,2023-12-14,ISO,Tunisia,49.4,10
2a36d5bb-aff0-4170-b360-cde05d972c4f,Lucas-Gray,study,"['hand', 'PM', 'herself']",808,2023-12-09,FDA,Saint Lucia,95.22,3
e9819085-a7a9-4f05-b17a-8308c2178f9a,Day and Sons,attention,"['result', 'another', 'do']",12,2023-12-20,VEGAN FRIENDLY,Kuwait,21.39,9
4cddd575-edb2-4fef-9221-0f7e04acdc17,Valdez-Bell,cultural,"['enough', 'nature', 'population']",646,2023-12-10,ISO,Andorra,13.11,10
6b0d7317-6108-4ada-bf00-385b3ea4cd56,Reed PLC,both,"['else', 'can', 'certainly']",957,2023-12-14,ISO,San Marino,73.36,8
2ba5bc5b-c6e2-4d26-a565-65ac4096fccd,Wells-Singleton,nearly,"['involve', 'actually', 'degree']",707,2023-12-10,ISO,Mali,66.13,3
d14a67ce-e93d-4921-a936-bff4fcced103,Montoya-Smith,control,"['same', 'media', 'next']",239,2023-11-30,ISO,Iceland,72.28,4
8204bfb6-e40c-4ad0-b9f3-685c33737ed5,"Cox, Smith and Clark",tell,"['lay', 'team', 'help']",328,2023-12-25,CE,Finland,31.7,1
26770bd7-97b3-4fc6-b544-ec8e41d621c6,Smith Group,stop,"['light', 'tough', 'might']",726,2023-12-11,CE,Malawi,28.13,6
598c8793-fd2f-4770-9cde-07d4c13a8246,Schroeder PLC,to,"['mention', 'surface', 'than']",126,2023-12-22,KOSHER,Samoa,16.6,2
17eb3483-9af2-437e-bebc-744b14b128c2,"Ryan, Robinson and Brewer",local,"['discuss', 'candidate', 'movie']",274,2023-12-02,HALAL,Bhutan,24.35,3
6345623c-f846-4983-80a8-eaaa282941b7,Garrison-Rhodes,Congress,"['throw', 'close', 'dark']",157,2023-12-20,HALAL,Belgium,80.19,6
66cd9cf7-ee88-4f34-a45a-c1c87ca94624,Roberts-Morales,toward,"['investment', 'camera', 'usually']",716,2023-12-13,FDA,Myanmar,85.45,9
2373ac34-4f34-4cef-a193-08a88544ca7e,"Winters, Brown and Nelson",management,"['drive', 'ability', 'type']",651,2023-12-21,FDA,Botswana,25.57,2
9f6f7bf4-70d4-4dca-820b-fe41d802dacc,Cordova-Moss,base,"['tree', 'seat', 'people']",828,2023-12-01,ISO,Namibia,72.92,2
3f1876b4-464b-4787-9629-fcb27f2d9679,Moore-Johnson,indicate,"['far', 'cold', 'accept']",247,2023-12-16,ISO,Singapore,87.94,6
932e92e4-50e9-4156-8bf4-f160a1fbc30c,"Rivera, Hall and Ruiz",view,"['little', 'high', 'six']",805,2023-11-29,HALAL,Malaysia,46.88,4
0c2292bc-7bfd-4a34-a5dc-8858137d6fde,Sanchez-Cline,imagine,"['central', 'toward', 'yes']",503,2023-12-05,ISO,Kazakhstan,45.37,4
7931e29e-a349-4b0a-aa55-0b16263f6841,Henderson-Walker,smile,"['represent', 'good', 'final']",498,2023-11-28,KOSHER,French Guiana,80.13,7
40fef6d4-e894-4942-8443-571690704762,"Mcdonald, Castro and Stafford",election,"['little', 'door', 'enough']",605,2023-12-03,HALAL,Papua New Guinea,64.89,8
a26c0921-74a3-43f4-8eb7-6d7ee0f41981,Davila-Walton,situation,"['feeling', 'western', 'newspaper']",591,2023-12-09,HALAL,Iran,31.13,5
db75ad2b-f983-41d5-989b-f3acba0dfff9,"Kline, Bruce and Lane",play,"['environmental', 'woman', 'support']",187,2023-12-17,CE,Nigeria,63.31,4
fdd78810-b964-46d7-a392-56df65953576,Kirby PLC,avoid,"['agreement', 'capital', 'to']",33,2023-12-22,NON_GMO,Faroe Islands,22.81,3
00d51a37-f1cb-4865-87b8-033d85110556,Rodriguez-Tate,morning,"['seek', 'from', 'board']",468,2023-12-18,ISO,New Zealand,93.74,7
bbc53604-6e02-4cb2-a118-95cf7338da70,"Barber, Evans and Morgan",physical,"['dark', 'voice', 'character']",637,2023-12-09,FDA,Namibia,51.49,2
98560a11-aa8f-43e3-bf16-c45e572d489a,Esparza Group,sometimes,"['work', 'organization', 'final']",414,2023-12-17,HALAL,Christmas Island,31.02,9
bd137fe9-02f3-42d3-9551-53b29281f164,Parks Inc,shake,"['north', 'modern', 'experience']",314,2023-12-20,KOSHER,Belgium,94.62,4
fd436d36-3491-4b5f-8b60-0b548e5b140f,Lozano Ltd,professor,"['daughter', 'hold', 'worker']",741,2023-12-14,HALAL,French Southern Territories,77.25,4
e70e2cbb-5a29-473d-b3eb-30e0bed2f4bb,Jensen-Wright,myself,"['increase', 'discover', 'will']",193,2023-12-20,NON_GMO,Monaco,85.79,4
09452b5a-305f-4068-800c-09c62f47c0ef,Cooper-Hill,economy,"['she', 'skin', 'somebody']",306,2023-12-07,NON_GMO,Jamaica,11.18,9
7d943a6a-20e4-42c9-82a7-7309bfa3c800,Turner-Quinn,effort,"['from', 'yard', 'near']",662,2023-11-27,CE,Uganda,1.83,9
4fc3de5d-ef5b-4c74-83ac-861b88ab790c,Carroll-Anderson,agreement,"['central', 'speak', 'dream']",39,2023-12-06,ISO,France,41.9,4
73070119-9053-40e3-b5e8-5909adffd92f,Francis and Sons,any,"['choose', 'operation', 'various']",234,2023-12-08,FDA,Japan,12.23,3
0e5a9363-d28f-4d09-99da-907915746b70,Villarreal Group,surface,"['six', 'check', 'report']",885,2023-12-18,VEGAN FRIENDLY,United States Minor Outlying Islands,18.51,3
f9ed05cc-2eb7-43d0-b910-9a808f1727ae,Brown Group,mouth,"['close', 'mind', 'approach']",911,2023-12-04,CE,Sri Lanka,16.64,10
ecedc74b-8240-4b91-bcc1-d23dce3a6f7b,"Newman, Hubbard and Hayes",though,"['common', 'perhaps', 'director']",673,2023-11-27,VEGAN FRIENDLY,British Indian Ocean Territory (Chagos Archipelago),34.31,5
02e59aa6-f614-4e2c-b036-227398c23a30,"Ward, Atkins and Davis",leg,"['along', 'allow', 'measure']",909,2023-12-11,VEGAN FRIENDLY,Azerbaijan,35.52,2
2b9ed5b7-80e8-4cea-a1f5-b0ef33381a2f,Collins-Meyers,tonight,"['assume', 'always', 'most']",117,2023-12-05,ISO,Turks and Caicos Islands,33.76,3
11d8f8e1-0c51-4599-b3c1-6a80d1a42297,Duncan PLC,front,"['carry', 'rise', 'theory']",695,2023-12-09,ISO,Lithuania,39.52,10
28166c45-ba97-4d3c-96c2-7bc944c5285b,"Yang, Parker and Conley",couple,"['nothing', 'drop', 'best']",268,2023-12-03,KOSHER,Swaziland,1.25,10
f2e4a8a9-ae12-4e91-8ddb-10608f11f5c5,"Williams, Jackson and Smith",radio,"['himself', 'gas', 'mission']",853,2023-12-24,KOSHER,Guadeloupe,58.9,10
a6fa3215-f9b1-4233-9273-d009964fe4b0,"Ruiz, Washington and Davis",model,"['office', 'me', 'if']",401,2023-12-19,KOSHER,Liberia,98.94,9
fd493d97-d0a0-41ee-b472-4a55f06419a3,"Berry, Anderson and Williams",according,"['position', 'concern', 'court']",81,2023-12-19,HALAL,Norfolk Island,99.86,7
9566f119-52c9-49a8-a3db-830533e046d5,"Jones, White and Logan",act,"['compare', 'hard', 'economy']",746,2023-12-15,CE,Northern Mariana Islands,18.29,7
1a601d64-7abc-4cd9-909f-3b76f21e0806,Clark PLC,vote,"['put', 'think', 'rule']",220,2023-11-28,NON_GMO,Jersey,93.21,9
a13079b2-da4f-439d-a284-886957bdaef0,Hart-Harris,instead,"['box', 'feeling', 'actually']",709,2023-12-04,KOSHER,Kiribati,51.11,4
4331fdbc-673f-4170-97a6-bedb83c6c1cb,Dunn LLC,environmental,"['ground', 'manage', 'cup']",162,2023-12-23,VEGAN FRIENDLY,Czech Republic,59.65,6
8b901686-4d87-45f4-a3d1-1f5821685ad4,Mendez-Moore,including,"['approach', 'memory', 'surface']",32,2023-12-01,HALAL,Rwanda,48.64,10
539e495f-d144-44bf-a0bb-0b90197d4a44,Reynolds-Liu,raise,"['list', 'environmental', 'choice']",847,2023-12-19,CE,Greece,10.18,1
abcdf12d-f4c7-42d8-a994-d50b0fc0acf3,"Gonzalez, Robinson and Reynolds",history,"['want', 'employee', 'happen']",711,2023-12-12,NON_GMO,Spain,74.21,7
c580675c-03f2-4bef-bfb0-e9cb86aa73ae,"Woods, Thornton and Pineda",social,"['source', 'various', 'cold']",502,2023-12-25,VEGAN FRIENDLY,Thailand,92.87,6
4bfe9181-38fb-4a26-80e0-e6dda422c205,"Jennings, Cruz and Becker",necessary,"['similar', 'make', 'a']",145,2023-12-22,HALAL,Guatemala,15.47,10
5f70a687-1d67-4240-a3af-07cbd06d3f20,Coleman-Gomez,especially,"['learn', 'give', 'east']",281,2023-12-24,HALAL,French Guiana,57.59,2
360789fe-c518-4ac4-bb47-2ecc93ba4462,Lyons Inc,figure,"['whole', 'market', 'cold']",268,2023-12-05,CE,Mali,25.86,5
c37897c3-7340-4fa1-b376-747ede634653,"Carter, Morrow and Rodriguez",finish,"['road', 'understand', 'expect']",624,2023-12-06,VEGAN FRIENDLY,Seychelles,37.38,4
52659b56-6e2d-4210-bb80-cee7cf3199f5,Silva-Carter,radio,"['around', 'enough', 'stock']",904,2023-12-07,FDA,China,31.64,10
f42f0cd3-e84b-4d73-a6a1-336910d22fa5,"Copeland, Blair and Bradford",hundred,"['need', 'a', 'camera']",181,2023-12-19,KOSHER,Cote d'Ivoire,16.87,6
53e59634-4d2c-4823-9766-d7f6614cf1da,Cooke-Rhodes,soon,"['cup', 'at', 'identify']",311,2023-11-28,NON_GMO,Djibouti,71.84,6
aa4ef0d0-7dec-41d1-91cc-6a051a3171ef,"Stewart, Chavez and Wilson",bit,"['movie', 'important', 'yourself']",528,2023-12-04,NON_GMO,Saint Helena,76.4,2
c8070fe2-2aea-402f-8003-38fb8f2034b5,Bell-Clark,strategy,"['identify', 'reduce', 'story']",252,2023-12-11,KOSHER,Nepal,75.05,7
707de0be-9aff-4876-9293-8b938c671f49,Ray PLC,out,"['common', 'heart', 'region']",2,2023-12-17,ISO,France,9.48,9
0863dfb1-522f-4119-856e-30c5b63843dd,"James, Lopez and Church",site,"['hair', 'glass', 'read']",367,2023-12-23,KOSHER,Mauritania,43.17,8
7a486d2b-230c-4055-a8da-16ae0649424e,Snyder-Young,it,"['keep', 'suffer', 'cultural']",660,2023-12-16,NON_GMO,Kyrgyz Republic,96.32,2
6d1e81b9-18cc-4164-b2a9-e144ab313d8f,Anderson-Hall,program,"['they', 'effort', 'interest']",551,2023-12-04,FDA,Syrian Arab Republic,50.59,10
9395fdd3-ed92-4f7b-9dd5-18fb78f13a12,"Fields, Zuniga and Arroyo",whose,"['all', 'picture', 'of']",21,2023-11-29,HALAL,Austria,88.47,2
ac31b537-9573-4314-bb2d-7625287a5282,Hughes-Johnson,American,"['organization', 'small', 'interview']",763,2023-12-18,CE,Andorra,69,5
32db19d1-ff3d-4139-bada-7dffe709dc13,"Moore, Hanson and Stokes",hand,"['source', 'understand', 'many']",102,2023-12-04,FDA,Cote d'Ivoire,54.56,9
9dd85180-2726-4da7-a177-8e60769fa468,Swanson-Delacruz,prevent,"['mouth', 'pattern', 'really']",42,2023-12-19,VEGAN FRIENDLY,Uganda,97.69,2
b78c2ed4-d565-4536-9288-76300d5fdcd8,Arnold-Robinson,go,"['worker', 'everyone', 'among']",993,2023-12-03,ISO,Russian Federation,80.68,9
8ccbf17d-5357-42c8-925e-88aa0d656985,Lang-Hansen,culture,"['chair', 'decide', 'born']",814,2023-12-02,KOSHER,Mexico,56.26,5
659c0091-5d65-4bc0-98f6-24a5fac8b637,"Kramer, Diaz and Anderson",talk,"['specific', 'hear', 'country']",943,2023-12-20,FDA,Peru,69.95,4
0dbbaa4a-21aa-4eb1-96eb-435a5a07dc3e,"Wyatt, Martinez and Roberson",tonight,"['newspaper', 'above', 'perhaps']",847,2023-12-07,KOSHER,French Polynesia,63.52,1
7dc8ef82-97e8-43d2-bbbd-85489dac6778,Chavez and Sons,read,"['table', 'PM', 'amount']",86,2023-12-24,VEGAN FRIENDLY,Saudi Arabia,33.55,9
ee05cdee-494f-48a5-8b24-863b2b39929a,Garcia Inc,image,"['authority', 'eat', 'focus']",557,2023-12-06,FDA,Seychelles,34.99,9
78b0c1cd-7041-49d5-8865-8d6631c6265e,Aguilar LLC,human,"['major', 'win', 'couple']",137,2023-12-10,ISO,Hungary,74.24,5
69b287fa-f0d9-477a-b11d-c1697647ffeb,Wright Group,allow,"['west', 'describe', 'prepare']",258,2023-12-23,CE,Niue,87.44,5
06a4b5c2-3dce-493d-8bb3-011e6b0bc873,"Mercer, Hall and Arroyo",degree,"['require', 'challenge', 'skill']",172,2023-12-04,ISO,Congo,80.31,7
5676d999-d8d5-4ef7-8501-1197c5208f43,Oconnor PLC,television,"['plant', 'cut', 'prove']",922,2023-12-05,HALAL,Colombia,72.54,4
f6ee2a80-e30e-4ffa-a3ba-e3844f6094f2,Pittman-Brown,authority,"['compare', 'network', 'property']",82,2023-12-25,FDA,Burkina Faso,89.55,3
0df492c0-08a5-415d-8514-47242817cc00,"Gibson, Cannon and Schwartz",moment,"['environment', 'camera', 'left']",274,2023-12-08,HALAL,Saint Pierre and Miquelon,86.47,9
7cd91505-da36-4786-958f-6db02cf65011,Kelly-Richardson,wind,"['garden', 'behind', 'although']",4,2023-12-11,KOSHER,Colombia,84.56,5
7275f653-4d29-443c-8f0a-d548f065c256,"Moore, Mays and Thomas",face,"['day', 'guess', 'recognize']",927,2023-12-03,KOSHER,Afghanistan,52.3,2
bd45c444-4643-4c37-b771-bad36797d01e,"Burke, Sellers and Lewis",blood,"['almost', 'paper', 'fast']",493,2023-12-05,HALAL,Solomon Islands,87.53,2
c24d245f-6c60-4ba1-8483-0cee8727a94d,Krueger-Ellison,wait,"['particular', 'month', 'visit']",814,2023-12-19,VEGAN FRIENDLY,Netherlands,68.3,3
545424a6-c4e7-4657-9388-392aeba1f1e3,Stout Group,discussion,"['commercial', 'news', 'prepare']",940,2023-12-09,NON_GMO,Namibia,25.96,3
c1adc5ad-77aa-433e-8523-d9777e5d02a5,Guzman and Sons,full,"['mother', 'rather', 'response']",36,2023-12-22,VEGAN FRIENDLY,New Zealand,49.51,5
92ab8296-172b-4767-8808-9afab234b0c8,Lucas-Mendoza,memory,"['page', 'take', 'member']",180,2023-11-27,VEGAN FRIENDLY,Senegal,86.93,4
6f7fd2ec-a450-4779-98cc-dddcd1dfeebd,"Maldonado, Mills and Sullivan",trade,"['somebody', 'degree', 'between']",997,2023-12-02,HALAL,Croatia,40.27,3
b5e35c67-3a59-4e8a-9be4-eae32648d770,Garcia-Cruz,common,"['officer', 'political', 'how']",936,2023-12-12,HALAL,Estonia,26.83,4
960ce645-2d3f-4252-aa3e-834427b1aa4f,"Terry, Carter and Wilson",because,"['other', 'boy', 'factor']",614,2023-12-18,FDA,Turks and Caicos Islands,35.05,3
fffb3798-d960-4895-bdc8-f247f4886056,Bowman-Smith,education,"['mention', 'economy', 'option']",396,2023-12-16,FDA,Lesotho,49.36,7
3983a93e-27f8-47ab-af31-cdb36b1ba716,"Wilson, Webb and Morales",western,"['around', 'magazine', 'from']",797,2023-11-29,ISO,Yemen,90.32,8
63d2ae03-de03-48ae-aabd-4cb2dc037db7,Williams-Scott,three,"['admit', 'collection', 'hospital']",769,2023-11-27,ISO,Singapore,48.07,5
5b2be96e-e0fe-48ec-af87-0a1c734b0991,Sanchez Group,nation,"['if', 'maintain', 'recognize']",571,2023-11-27,ISO,British Indian Ocean Territory (Chagos Archipelago),45.95,2
1c4bc811-eb03-4d4a-b5af-ef8c1b9a1856,Garcia Group,who,"['office', 'fall', 'case']",436,2023-12-01,NON_GMO,Myanmar,77.23,10
b41615e2-3c6e-404d-b9ab-5fd9d871a315,Baird-Lucas,space,"['affect', 'structure', 'marriage']",687,2023-11-28,NON_GMO,Tajikistan,62,6
ca47a299-8c00-4320-a2a9-731259870738,Moody and Sons,should,"['parent', 'recent', 'worker']",425,2023-12-21,KOSHER,Western Sahara,18.29,9
47f9fdbe-f608-47ff-911c-e563dfcd9723,"Reynolds, Davis and Torres",before,"['then', 'stock', 'option']",561,2023-12-17,CE,Antarctica (the territory South of 60 deg S),32.88,7
b8e1d23c-4070-4c8f-aaa1-0da5b2bd051a,"York, Singh and Lawson",suffer,"['citizen', 'health', 'future']",798,2023-12-08,FDA,Holy See (Vatican City State),80.39,8
ca1982f6-1835-4926-b9d1-604db93aa3f3,"Martin, Carson and Wilson",new,"['I', 'argue', 'wonder']",722,2023-11-28,CE,Grenada,96.57,5
2ccecf5b-957c-4652-bba3-279be3b3a7d3,Mccall Group,organization,"['interest', 'real', 'weight']",251,2023-12-22,NON_GMO,Mali,26.84,10
2e1d1298-59a2-4f09-929a-96783e9124d0,Cannon-Hill,free,"['tell', 'page', 'perhaps']",731,2023-12-10,HALAL,Tunisia,61.24,4
